series_id,year,period,value,footnotes,date,series_name
LNU02032548,2023,M06,899.0,,2023-06-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2023,M07,934.0,,2023-07-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2023,M08,895.0,,2023-08-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2023,M09,841.0,,2023-09-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2023,M10,860.0,,2023-10-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2023,M11,897.0,,2023-11-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2023,M12,867.0,,2023-12-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2024,M01,768.0,,2024-01-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2024,M02,883.0,,2024-02-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2024,M03,825.0,,2024-03-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2024,M04,850.0,,2024-04-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2024,M05,898.0,,2024-05-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2024,M06,932.0,,2024-06-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2024,M07,908.0,,2024-07-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2024,M08,908.0,,2024-08-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2024,M09,906.0,,2024-09-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2024,M10,860.0,,2024-10-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2024,M11,792.0,,2024-11-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2024,M12,799.0,,2024-12-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2025,M01,778.0,,2025-01-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2025,M02,724.0,,2025-02-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2025,M03,845.0,,2025-03-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2025,M04,855.0,,2025-04-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2025,M05,839.0,,2025-05-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2025,M06,858.0,,2025-06-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2025,M07,912.0,,2025-07-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2025,M08,926.0,,2025-08-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2025,M09,980.0,,2025-09-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2025,M11,913.0,,2025-11-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2025,M12,921.0,,2025-12-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2026,M01,847.0,"January 2026 estimates were revised to incorporate updated population controls. For more information, see www.bls.gov/cps/documentation.htm#pop.",2026-01-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2026,M02,885.0,,2026-02-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032548,2026,M03,829.0,,2026-03-01,"Natural Resources, Construction, and Maintenance Occupations - Women"
LNU02032554,2022,M01,2612.0,,2022-01-01,Transportation and Material Moving Occupations - Women
LNU02032554,2022,M02,2557.0,,2022-02-01,Transportation and Material Moving Occupations - Women
LNU02032554,2022,M03,2556.0,,2022-03-01,Transportation and Material Moving Occupations - Women
LNU02032554,2022,M04,2473.0,,2022-04-01,Transportation and Material Moving Occupations - Women
LNU02032554,2022,M05,2504.0,,2022-05-01,Transportation and Material Moving Occupations - Women
LNU02032554,2022,M06,2574.0,,2022-06-01,Transportation and Material Moving Occupations - Women
LNU02032554,2022,M07,2593.0,,2022-07-01,Transportation and Material Moving Occupations - Women
LNU02032554,2022,M08,2549.0,,2022-08-01,Transportation and Material Moving Occupations - Women
LNU02032554,2022,M09,2620.0,,2022-09-01,Transportation and Material Moving Occupations - Women
LNU02032554,2022,M10,2681.0,,2022-10-01,Transportation and Material Moving Occupations - Women
LNU02032554,2022,M11,2670.0,,2022-11-01,Transportation and Material Moving Occupations - Women
LNU02032554,2022,M12,2543.0,,2022-12-01,Transportation and Material Moving Occupations - Women
LNU02032554,2023,M01,2492.0,,2023-01-01,Transportation and Material Moving Occupations - Women
LNU02032554,2023,M02,2530.0,,2023-02-01,Transportation and Material Moving Occupations - Women
LNU02032554,2023,M03,2533.0,,2023-03-01,Transportation and Material Moving Occupations - Women
LNU02032554,2023,M04,2361.0,,2023-04-01,Transportation and Material Moving Occupations - Women
LNU02032554,2023,M05,2530.0,,2023-05-01,Transportation and Material Moving Occupations - Women
LNU02032554,2023,M06,2491.0,,2023-06-01,Transportation and Material Moving Occupations - Women
LNU02032554,2023,M07,2444.0,,2023-07-01,Transportation and Material Moving Occupations - Women
LNU02032554,2023,M08,2491.0,,2023-08-01,Transportation and Material Moving Occupations - Women
LNU02032554,2023,M09,2403.0,,2023-09-01,Transportation and Material Moving Occupations - Women
LNU02032554,2023,M10,2539.0,,2023-10-01,Transportation and Material Moving Occupations - Women
LNU02032554,2023,M11,2749.0,,2023-11-01,Transportation and Material Moving Occupations - Women
LNU02032554,2023,M12,2474.0,,2023-12-01,Transportation and Material Moving Occupations - Women
LNU02032554,2024,M01,2667.0,,2024-01-01,Transportation and Material Moving Occupations - Women
LNU02032554,2024,M02,2622.0,,2024-02-01,Transportation and Material Moving Occupations - Women
LNU02032554,2024,M03,2697.0,,2024-03-01,Transportation and Material Moving Occupations - Women
LNU02032554,2024,M04,2726.0,,2024-04-01,Transportation and Material Moving Occupations - Women
LNU02032554,2024,M05,2538.0,,2024-05-01,Transportation and Material Moving Occupations - Women
LNU02032554,2024,M06,2379.0,,2024-06-01,Transportation and Material Moving Occupations - Women
LNU02032554,2024,M07,2500.0,,2024-07-01,Transportation and Material Moving Occupations - Women
LNU02032554,2024,M08,2509.0,,2024-08-01,Transportation and Material Moving Occupations - Women
LNU02032554,2024,M09,2465.0,,2024-09-01,Transportation and Material Moving Occupations - Women
LNU02032554,2024,M10,2662.0,,2024-10-01,Transportation and Material Moving Occupations - Women
LNU02032554,2024,M11,2627.0,,2024-11-01,Transportation and Material Moving Occupations - Women
LNU02032554,2024,M12,2640.0,,2024-12-01,Transportation and Material Moving Occupations - Women
LNU02032554,2025,M01,2675.0,,2025-01-01,Transportation and Material Moving Occupations - Women
LNU02032554,2025,M02,2757.0,,2025-02-01,Transportation and Material Moving Occupations - Women
LNU02032554,2025,M03,2603.0,,2025-03-01,Transportation and Material Moving Occupations - Women
LNU02032554,2025,M04,2724.0,,2025-04-01,Transportation and Material Moving Occupations - Women
LNU02032554,2025,M05,2464.0,,2025-05-01,Transportation and Material Moving Occupations - Women
LNU02032554,2025,M06,2450.0,,2025-06-01,Transportation and Material Moving Occupations - Women
LNU02032554,2025,M07,2391.0,,2025-07-01,Transportation and Material Moving Occupations - Women
LNU02032554,2025,M08,2325.0,,2025-08-01,Transportation and Material Moving Occupations - Women
LNU02032554,2025,M09,2452.0,,2025-09-01,Transportation and Material Moving Occupations - Women
LNU02032554,2025,M11,2523.0,,2025-11-01,Transportation and Material Moving Occupations - Women
LNU02032554,2025,M12,2696.0,,2025-12-01,Transportation and Material Moving Occupations - Women
LNU02032554,2026,M01,2722.0,"January 2026 estimates were revised to incorporate updated population controls. For more information, see www.bls.gov/cps/documentation.htm#pop.",2026-01-01,Transportation and Material Moving Occupations - Women
LNU02032554,2026,M02,2798.0,,2026-02-01,Transportation and Material Moving Occupations - Women
LNU02032554,2026,M03,2701.0,,2026-03-01,Transportation and Material Moving Occupations - Women
